ensembl_gene_id	hgnc_symbol	D1 CD14 Neg C	D1 CD14 miR-155	D2 CD14 Neg C	D2 CD14 miR-155	D3 CD14 Neg C	D3 CD14 miR-155	D4 CD14 Neg C	D4 CD14 miR-155	D5 CD14 Neg C	D5 CD14 miR-155
ENSG00000100888	ENSG00000100888	CHD8	133.684462456367	161.460992375551	172.229735410329	201.159504230622	154.420814985721	179.491340391122	151.769283726159	148.772485141447	164.632263854546	151.017637427064
ENSG00000100889	ENSG00000100889	PCK2	68.8029366775438	244.610464506226	80.915210680783	149.106399565224	70.5334773034024	153.564369566764	61.4433994259403	133.120260633365	72.8967077491167	140.575295085576
ENSG00000100890	ENSG00000100890	PRORP	4.9260698893013	1.89900915143465	5.30649929200558	4.37021078238177	3.80898702083177	3.19592860700862	5.17704917557812	3.32132568830019	4.51866556694616	4.17004430138631
ENSG00000100897	ENSG00000100897	DCAF11	71.6224635220781	85.5910553253762	64.7820282695178	75.7214739521595	60.3612413771811	80.1778589283288	66.8929248739173	82.0405621167485	81.5021076155803	80.0579579514082
ENSG00000100902	ENSG00000100902	PSMA6	4.53716963488278	16.3676503052225	8.0131700718205	11.0769699038588	8.15571338578096	12.7837144280345	10.7287532257047	13.3998312252111	9.50248788343089	16.197692740922
ENSG00000100906	ENSG00000100906	NFKBIA	565.817461824417	1881.64678205011	724.604259027822	1029.94185399043	959.551047965537	1538.28033676843	1153.80077547292	1141.19987126848	746.377230116753	1060.46639006577
ENSG00000100908	ENSG00000100908	EMC9	5.25015343465007	5.78745646151514	2.35052988773401	2.63943423490384	3.36087090073391	3.15597949942101	3.91684641573345	5.30648586981295	3.28932272887992	4.99716052645467
ENSG00000100911	ENSG00000100911	PSME2	47.5106477481296	196.050087633825	46.5832286841832	103.240821057059	77.7929584489876	203.620601374037	53.7800042647227	194.049407742872	49.937899611177	106.146582217106
ENSG00000100916	ENSG00000100916	BRMS1L	2.17135975383676	1.26600610095644	1.74509037119646	1.3413518242954	2.7783199446067	1.95750627179278	2.00951250894151	2.51962638422773	1.9270779623741	2.03332738662638
ENSG00000100918	ENSG00000100918	REC8	14.8754347315085	75.5534355249359	18.768625012664	40.0242076604271	15.0567016352879	27.8844770961502	10.6946936916548	22.9820467167439	13.1572909155197	38.3919781135897
ENSG00000100926	ENSG00000100926	TM9SF1	2.8195268445343	3.75280379926372	2.92035531506347	2.509625993843	3.13681284068499	2.67659020836972	3.16753666663661	3.58855878965768	4.11995978162738	3.96326524511922
ENSG00000100934	ENSG00000100934	SEC23A	21.0978388022049	29.8415723796874	55.1662241833331	73.6445420951859	58.4343420607603	74.9844749419398	47.8877048740976	52.3013355513938	50.7020856997047	47.317940709119
ENSG00000100938	ENSG00000100938	GMPR2	68.0899528777765	72.1171332509113	60.579565742963	61.8319921586491	59.6442555850245	66.8748061016554	60.5919110746939	68.2589693181695	70.6041494835337	65.8246662450236
ENSG00000100941	ENSG00000100941	PNN	134.138179419856	112.358041459884	121.622114645631	99.2600349978593	134.703705701415	115.492870035774	130.686432149298	94.6386940378871	123.067185735063	85.5376029424861
ENSG00000100949	ENSG00000100949	RABGGTA	43.6864619130142	66.7366073218464	32.3732070901548	39.9376688330532	28.0520691181257	38.6307870372167	36.8183563078944	49.1708906497776	32.5609724677003	51.3156691302828
ENSG00000100979	ENSG00000100979	PLTP	3.2408354534877	7.27953508049951	5.02158657834085	5.92790967511191	4.66040764901769	4.23460540428642	2.04357204299136	3.24497337362663	2.52513664035226	4.82484464623209
ENSG00000100982	ENSG00000100982	PCIF1	67.8306860414975	82.9233996126466	56.3058750379921	51.7069493559032	49.4720196588032	54.6503791798474	54.2568377414207	62.7616026616726	61.2677890106523	63.8602652104862
ENSG00000100983	ENSG00000100983	GSS	56.9738872723137	49.8715974769625	46.0134032568537	44.4809572701828	45.125293293854	37.3923647020009	41.2460957343757	39.741379787592	50.3366053964958	38.4953676417232
ENSG00000100985	ENSG00000100985	MMP9	69.4186954137065	882.587110381058	63.9985183069397	264.462656454628	71.8330140516862	272.293117317135	126.360871324966	264.140832613207	21.3972104787745	102.459022380343
ENSG00000100991	ENSG00000100991	TRPC4AP	163.694598755664	341.098215200548	147.620399767538	194.496014522832	141.335824278863	204.579379956139	143.118162077495	178.129950133433	146.291797729882	186.85934051336
ENSG00000100994	ENSG00000100994	PYGB	193.153793027867	131.483776485047	117.526494386701	96.7071395903294	118.437090541863	99.0737868172673	133.990206952134	132.509442115977	134.862231884077	112.108711672807
ENSG00000100997	ENSG00000100997	ABHD12	232.756802269486	332.055314479431	174.865178011727	250.616444074804	189.105002681295	276.647570044184	155.038998994945	189.162859603764	169.915115510019	262.816180515471
ENSG00000101000	ENSG00000101000	PROCR	4.27790279860376	5.96831447593749	6.16123743299976	5.88464026142496	4.75003087303726	3.55547057529709	2.11169111109108	1.37434166412422	3.98705785318779	3.6875598367631
ENSG00000101003	ENSG00000101003	GINS1	1.58800937220897	0.813861064900566	1.53140583594792	0.99519651479981	1.43397158431314	1.75776073385474	1.7029767024928	1.03075624809316	0.93031349907715	0.896042577157389
ENSG00000101017	ENSG00000101017	CD40	16.2041772674385	189.44877010741	25.7489864974499	84.3753566895491	28.2313155661649	95.5982144571454	14.9861949819367	37.1454010886907	6.17993967244107	28.0530253002352
ENSG00000101019	ENSG00000101019	UQCC1	26.088725400576	18.8996625071354	20.5137153838605	16.6154548557881	21.509573764697	17.2580144778466	19.0733390679194	20.0806587591483	24.8526606182039	19.9541789297742
ENSG00000101040	ENSG00000101040	ZMYND8	39.0520672145268	59.1405707161078	46.1558596136861	55.211771864546	35.8044779958186	47.0200996306144	33.2080456986097	39.2832658995506	36.4483538745583	46.6631403642732
ENSG00000101052	ENSG00000101052	IFT52	10.4678985147653	11.7557709374526	10.4705422271788	12.0721664186586	10.7995984943583	12.0246813838699	10.3200388171064	12.2545465051076	11.5956932563545	14.1643653542956
ENSG00000101079	ENSG00000101079	NDRG3	25.5701917280179	17.407583888151	29.6665363103399	22.7597115993348	23.0331685730298	18.6961823510004	26.736734229137	20.9205342205575	31.331629629634	23.021401597736
ENSG00000101084	ENSG00000101084	RAB5IF	9.1391559788353	16.1867922908001	14.7086188429416	17.4808431295271	17.7902099678848	18.2567421675368	14.4753019711888	18.0954985776355	16.0146823769709	27.639467187701
ENSG00000101104	ENSG00000101104	PABPC1L	13.4818754865088	12.479202995142	10.7554549408435	7.39906974046815	8.42458305783968	4.59414737257489	11.2737057705024	6.07000901654863	8.87120372334282	9.40844706015258
ENSG00000101109	ENSG00000101109	STK4	162.657531410548	125.51546200911	262.119696571551	243.087566093275	276.890950608465	263.384466325098	254.118183545976	211.037797757741	282.483048898355	216.428745559554
ENSG00000101126	ENSG00000101126	ADNP	49.519965729292	45.0788600947702	60.0809684940497	63.9089240156226	63.4084309938465	59.7638649510612	65.5986625800228	57.1115313758286	66.3180622913568	55.9681978962923
ENSG00000101132	ENSG00000101132	PFDN4	7.51873825209146	3.79801830286931	5.05720066754894	3.93751664551229	6.4976837414189	5.39312952432705	5.55170405012654	5.57371897117044	5.81445936923219	4.72145511809855
ENSG00000101138	ENSG00000101138	CSTF1	21.8108226019722	17.1815113701231	23.042315717635	20.899126810796	26.6629091458224	25.767174394007	26.0555435481399	25.6543777303187	27.2781208122264	24.0552968790714
ENSG00000101146	ENSG00000101146	RAE1	24.8896162827855	22.8333243208214	25.4640737837852	24.230871664691	26.6629091458224	25.567428856069	24.4888049818465	22.4475805140289	24.1881509760059	20.5745160985754
ENSG00000101150	ENSG00000101150	TPD52L2	270.285676820874	481.263176377868	314.543635885861	418.112344456981	247.315286682006	350.473520866083	194.616177560878	257.078243505902	242.213764581158	291.524006160552
ENSG00000101152	ENSG00000101152	DNAJC5	284.41571939808	478.912022190378	314.294337261404	403.919976767662	267.570135310429	336.33153678007	237.190595123198	303.805860086126	283.612715290091	328.537457232361
ENSG00000101158	ENSG00000101158	NELFCD	84.7154387541684	80.9791759576063	71.513091129847	67.1973994558306	61.3470968413964	54.1709898887962	84.0589300350448	67.4190938567602	64.8229155964114	54.3484286222001
ENSG00000101160	ENSG00000101160	CTSZ	984.176910515144	2478.52344414746	1228.00940998419	2016.05179191598	1145.42961458213	2092.45435722372	937.999567733036	1569.38365195785	1102.95310412018	1692.48657554613
ENSG00000101161	ENSG00000101161	PRPF6	168.037318263337	182.16923502691	113.074733235689	111.375470830205	117.271988629609	133.27022291226	115.087165554464	137.510518727095	140.543789324869	135.267965974721
ENSG00000101162	ENSG00000101162	TUBB1	2.75471013546454	1.89900915143465	2.45737215535829	2.29327892540826	4.83965409705684	3.47557236012188	2.35010784944007	1.06893240542995	1.52837217705532	1.89547468244832
ENSG00000101166	ENSG00000101166	PRELID3B	17.7921866396475	22.4263937883712	31.9458380196577	36.6059239791582	33.9672019034174	37.2325682716505	29.3933778850258	32.9078476243077	27.7765030438749	26.2609401459204
ENSG00000101181	ENSG00000101181	MTG2	33.3806051709233	37.9801830286931	27.9214459391434	26.4376117627254	25.5426188455777	24.848344919492	27.7585202506327	34.7784793338101	32.3948450571508	29.0869205815706
ENSG00000101182	ENSG00000101182	PSMA7	138.254040445785	199.124673879005	145.875309396341	156.202583409883	153.703829193564	197.468438805545	126.531168995215	170.57107098075	134.230947723989	144.986581619274
ENSG00000101189	ENSG00000101189	MRGBP	23.0747484288324	15.3729312258996	17.4865178011727	16.4856466147273	17.3869054597968	14.261831408776	19.0392795338695	17.9046177909516	19.902063783829	18.5067255359045
ENSG00000101190	ENSG00000101190	TCFL5	9.17156433337018	5.19966791464251	7.19404602003441	6.40387322566834	8.46939466984946	6.27200989125442	10.7628127597545	7.59705531001998	13.7553495934979	10.373415989399
ENSG00000101191	ENSG00000101191	DIDO1	98.8454813313748	120.677510123312	119.235970668689	122.625518388811	116.375756389413	122.40406564843	110.421009389633	113.192306503564	125.658773339635	118.449936064998
ENSG00000101193	ENSG00000101193	GID8	54.4460356185933	45.6214341380373	59.8672839588012	55.7310048287894	54.7597898759579	56.328241698527	63.7253882072807	64.4795297418279	66.3512877734667	59.1388100923876
ENSG00000101194	ENSG00000101194	SLC17A9	51.3996502923149	12.5244174987476	21.6889803277275	10.4711981122415	33.3846509472902	14.7012715922397	31.5391285301667	16.1866907107963	22.3939749420714	14.4745339386963
ENSG00000101199	ENSG00000101199	ARFGAP1	228.414082761813	239.320367584372	125.147909477232	116.957225195821	133.045676057053	120.646304914575	133.513373475436	137.625047199106	131.174203369878	142.884327880559
ENSG00000101213	ENSG00000101213	PTK6	2.13895139930188	3.02937174157433	1.06842267624273	1.86058478853878	1.07547868823485	1.79770984144235	1.63485763439309	1.98516018151276	1.06321542751674	1.89547468244832
ENSG00000101216	ENSG00000101216	GMEB2	32.8296631438304	29.7511433724762	23.6121411449644	23.1058669088304	23.1676034090591	23.0506350780497	24.8634598563949	25.3107923142877	29.4377771493698	26.9502036668107
ENSG00000101220	ENSG00000101220	C20orf27	28.713802117901	3.8432328064749	12.5717734904562	5.019251987686	11.3373378384757	4.15470718911121	18.698684193371	14.2778828439572	16.31371171596	12.9581541927376
ENSG00000101224	ENSG00000101224	CDC25B	81.6042367188202	99.3814789250802	64.7820282695178	62.4377639502663	81.7811919178586	100.831547551122	65.6667816481225	67.3045653847499	77.4818242802826	77.9901673887373
ENSG00000101236	ENSG00000101236	RNF24	163.20847343764	90.7002942328075	126.964228026845	86.6253662012704	149.222667992586	120.366661161462	156.707916163388	95.2876887126125	199.485794587829	135.888303143522
ENSG00000101246	ENSG00000101246	ARFRP1	55.1266110638257	68.4095439552531	36.2907569030449	41.4520983120964	35.9837244438578	32.1190825004367	33.2761647667094	37.0308726166803	33.4580604846675	39.1846311626135
ENSG00000101247	ENSG00000101247	NDUFAF5	6.15758736162662	6.37524500838777	6.69544877112113	5.40867671086853	4.92927732107641	5.91246792296595	5.85823985657524	7.21529373665214	6.31284160088066	4.65252876600952
ENSG00000101255	ENSG00000101255	TRIB3	1.06947569965094	1.35643510816761	1.17526494386701	1.29808241060845	2.37501543651863	1.91755716420517	1.63485763439309	0.878051618746028	1.9270779623741	0.758189872979329
ENSG00000101265	ENSG00000101265	RASSF2	269.216201121223	153.186738215729	390.900243148008	275.150201635304	413.073439506203	346.638406537673	492.568981429018	401.193237452261	531.275458937272	381.403969284647
ENSG00000101266	ENSG00000101266	CSNK2A1	70.7798463041713	51.5445341103692	75.822395924026	72.3897290982644	86.5312227908958	76.7422356757945	83.3777393540476	70.0914248703351	85.1236851655592	62.5506645207946
ENSG00000101278	ENSG00000101278	RPS10P5	1.55560101767409	3.61716028844696	1.53140583594792	2.03366244328657	1.79246448039142	1.71781162626713	1.32832182794439	0.99258009075638	0.93031349907715	1.51637974595866
ENSG00000101290	ENSG00000101290	CDS2	74.7660739119612	99.517122435897	79.8467880045403	94.6302077333558	77.4792771649192	103.148595791203	54.2568377414207	71.4657665344593	76.7508636738649	87.9844884416467
ENSG00000101294	ENSG00000101294	HM13	230.196542261231	251.528283557881	212.010673055766	226.991344201731	168.805342440862	184.285233301635	175.610957561058	175.877556850563	172.672830525141	180.966137409748
ENSG00000101307	ENSG00000101307	SIRPB1	167.38915117264	233.939841655307	158.731995600462	177.707482012297	44.0946262176289	53.6516514901572	152.280176736906	181.26039503505	60.7694067790038	86.6059613998661
ENSG00000101310	ENSG00000101310	SEC23B	52.3719009283612	69.0877615093369	82.2329319814824	100.211962098972	89.84728207962	99.6330743234938	75.1012725799326	72.0765850518479	77.4485987981727	73.7856599113065
ENSG00000101331	ENSG00000101331	CCM2L	0.0648167090697539	5.9230999723319	0.356140892080911	1.12500475586065	0.761797404166354	2.23715002490604	0.544952544797697	2.63415485623808	0.0664509642197964	2.3090327949825
ENSG00000101336	ENSG00000101336	HCK	650.079183615097	1570.43535373285	668.832595327951	964.042536945207	694.087058419568	1199.15236245722	670.904701714065	963.642563495098	614.405615176238	906.898477611411
ENSG00000101337	ENSG00000101337	TM9SF4	60.1823143712665	99.3814789250802	69.6967725802343	83.3368907610623	67.486287686737	83.4536857505126	72.6149265942931	81.238862812676	68.6770715211596	72.8206909820601
ENSG00000101342	ENSG00000101342	TLDC2	6.87057116139392	10.8966953689465	5.55579791646221	5.75483202036412	2.95756639264584	2.83638663872015	4.59803709673057	3.13044490161627	2.95706790778094	4.89377099832112
ENSG00000101343	ENSG00000101343	CRNKL1	27.8063681909244	29.7963578760818	41.5616421058423	41.9713312763398	48.6205990306173	47.060048738202	35.966867956648	42.910000846545	42.2960387259004	41.5281271336405
ENSG00000101346	ENSG00000101346	POFUT1	25.4081499553435	17.2267258737287	25.0723188024961	22.8895198403956	26.125169801705	23.4101770463382	30.1767471681725	25.9216108316762	33.1590311456784	23.3315701821366
ENSG00000101347	ENSG00000101347	SAMHD1	1050.4844038935	1027.99695397663	1335.27904667896	1324.17386706168	1175.81188752476	1132.31750546315	1166.67527934377	1275.46541662195	1245.55687333586	1185.46432957923
ENSG00000101350	ENSG00000101350	KIF3B	29.6860527539473	36.3976754024975	44.161470618033	49.1973233620602	45.8422790860106	49.496944301046	39.9177739064313	29.7774027226914	50.7353111818146	37.1857669520316
ENSG00000101361	ENSG00000101361	NOP56	68.9325700956833	47.4300142822608	43.6628733691197	34.9184168453672	48.262106134539	46.4208630168002	52.8603968453766	52.6067448100881	53.2272223400569	46.9733089486739
ENSG00000101363	ENSG00000101363	MANBAL	23.3340152651114	40.6026242378171	22.686174825554	21.8077844982219	19.6722976722958	26.9256985140476	19.5501725446174	23.134751346091	19.1711031774113	16.6457140295007
ENSG00000101365	ENSG00000101365	IDH3B	106.169769456257	75.4630065177247	76.4634495297716	58.4137084773802	75.5075662364886	67.6737882534076	78.6434641211176	77.9557132817126	87.9146256627907	74.3715339040633
ENSG00000101367	ENSG00000101367	MAPRE1	120.559078869742	173.397621327426	215.10909881687	260.135715085933	195.826744482763	248.48344919492	169.037467489436	188.513864929039	178.454064412263	171.97124846213
ENSG00000101384	ENSG00000101384	JAG1	6.31962913430101	6.55610302281012	7.12281784161822	6.57695088041614	5.73588633725255	5.6328241698527	9.8432053404084	6.52812290459004	11.0308600604862	10.2700264612655
ENSG00000101391	ENSG00000101391	CDK5RAP1	37.139974296969	23.0141823352438	25.6421442298256	19.1683502633181	26.4388510857735	24.0493627677399	29.1549611466768	30.4263973974167	27.2781208122264	30.3965212712622
ENSG00000101400	ENSG00000101400	SNTA1	1.52319266313922	1.31122060456202	0.890352230202278	1.64423772010403	1.70284125637185	2.63664110078211	1.05584555554554	1.22163703477708	1.56159765916522	1.55084292200317
ENSG00000101407	ENSG00000101407	TTI1	20.3200382933679	20.4821701333309	22.7574030039702	21.4183597750394	23.7949659771961	20.9732814834941	26.5664365588877	25.081735370267	23.3242884411485	18.5756518879936
ENSG00000101413	ENSG00000101413	RPRD1B	18.0838618304613	20.256097615303	29.2747813290509	32.7549461610198	26.8869672058713	26.9256985140476	26.2939602864889	24.3945645382049	30.3016396842272	25.6406029771191
ENSG00000101417	ENSG00000101417	PXMP4	7.06502128860318	4.34059234613635	5.12842884596512	3.24520602652112	5.95994439730147	3.31577592977145	5.8922993906251	6.48994674725325	7.27638058206771	7.44404602561523
ENSG00000101421	ENSG00000101421	CHMP4B	211.205246503793	358.008439549038	175.897986598762	204.491249084517	193.765410330313	260.428232363615	162.191501145415	201.226525322188	183.570788657188	212.879038426969
ENSG00000101439	ENSG00000101439	CST3	1091.7402392164	953.302594020196	508.818492515998	413.136361882982	762.111085450422	746.049584198575	544.816306661497	574.856577177291	653.910713404907	572.398890923349
ENSG00000101442	ENSG00000101442	ACTR5	13.708733968253	6.91781905165481	10.541770405595	5.79810143405107	9.45525013406474	5.31323130915183	12.9085634048954	8.55145924343958	11.2634384352555	7.82314096210489
ENSG00000101444	ENSG00000101444	AHCY	26.9961593275525	11.1227678869744	30.4144321837098	23.5385610456999	35.6700431597893	25.0081413498425	36.2393442290468	32.487909893603	36.6144812851078	27.2948354272558
ENSG00000101452	ENSG00000101452	DHX35	15.3291516949968	11.9818434554806	12.5717734904562	13.0240935197714	19.4930512242567	13.143256396323	16.6551121503796	16.3393953401435	16.0479078590808	14.1988285303402
ENSG00000101457	ENSG00000101457	DNTTIP1	43.4271950767351	43.8128539938138	26.8174091736926	24.7068352152475	43.4672636494919	51.534348788014	38.9641069530353	42.566415430514	31.663884450733	30.6377635035738
ENSG00000101460	ENSG00000101460	MAP1LC3A	5.44460356185933	54.6191203555491	6.76667694953731	6.83656736253783	6.90098824950697	18.9758261041137	4.70021569888014	10.1166816942477	6.24639063666086	14.0265126501176
ENSG00000101464	ENSG00000101464	PIGU	5.3473784982547	3.70758929565813	2.95596940427156	2.98558954439943	4.43634958896877	2.23715002490604	4.22338222218215	5.15378124046582	4.21963622795707	2.61920137938314
ENSG00000101473	ENSG00000101473	ACOT8	18.2459036031357	16.5032938160393	15.3496724486873	12.6346687965889	13.1746139308769	12.224426921808	14.9861949819367	17.0647423295424	16.7124175012788	16.8180299097233
ENSG00000101474	ENSG00000101474	APMAP	190.237041119728	102.953424709922	126.928613937637	86.8417132697052	140.305157202638	112.017297675652	171.625992077225	141.060901359416	201.313196103873	161.391053416463
ENSG00000101493	ENSG00000101493	ZNF516	120.137770260789	120.315794094467	154.85005987678	144.303494645972	105.307288222996	108.701521745881	223.021828958457	167.593330708481	267.930287734219	290.524574055261
ENSG00000101544	ENSG00000101544	ADNP2	15.8476853675548	20.9343151693868	21.5465239708951	23.6683692867607	26.6180975338126	28.8033065706652	21.1169111109108	18.2100270496459	22.2942984957417	21.3327059715548
ENSG00000101546	ENSG00000101546	RBFA	3.82418583511548	1.67293663340672	1.63824810357219	1.03846592848676	1.97171092843056	1.23842233521584	3.47407247308532	2.29056944020703	2.02675440870379	0.930505753201904
ENSG00000101557	ENSG00000101557	USP14	18.0190451213916	19.5326655576136	33.0854888743167	36.3895769107235	31.5921864668988	32.5984717914879	25.7490077416912	22.0276427833243	20.6662498723567	18.403336007771
ENSG00000101558	ENSG00000101558	VAPA	91.942501815446	88.349140045317	126.287560331891	122.582248975124	129.774428380339	121.165643313214	107.560008529445	104.793551889472	112.169227603016	100.218915937449
ENSG00000101574	ENSG00000101574	METTL4	4.0834526713945	6.01352897954307	5.05720066754894	8.17791918683322	5.73588633725255	9.38804028308783	4.93863243722913	9.31498239017525	8.50572342013394	7.89206731419392
ENSG00000101577	ENSG00000101577	LPIN2	93.8870030875386	106.751443012791	100.324889299193	115.442795716778	103.962939862702	96.2773492861348	116.653904120757	100.517822267752	126.057479124954	116.244292798149
ENSG00000101596	ENSG00000101596	SMCHD1	55.9044115726628	236.200566835587	165.85481344208	498.074220950461	207.029647485209	385.748582865941	151.905521862358	395.886751582448	164.133881622897	379.336178721976
ENSG00000101605	ENSG00000101605	MYOM1	3.43528558069696	0.723432057689392	2.13684535248547	0.346155309495586	1.97171092843056	0.519338398638901	3.23565573473633	2.13786481085989	3.15642080044033	2.7570540835612
ENSG00000101608	ENSG00000101608	MYL12A	99.3640150039328	171.543826679597	105.880687215655	153.909304484475	108.57853589971	141.539688182894	95.2304572033975	118.536968530714	118.648196614447	126.996803724038
ENSG00000101624	ENSG00000101624	CEP76	2.9491602626738	2.39636869109611	4.70105977546803	3.6779001633906	5.19814699313512	4.55419826498729	4.63209663078042	4.61931503775084	6.01381226189158	5.47964499107788
ENSG00000101639	ENSG00000101639	CEP192	27.0285676820874	21.567318219865	44.553225599322	41.1492124162878	45.4389745779225	41.5071227835245	50.3059317916374	49.4381237511351	48.97436062999	52.1427853553511
ENSG00000101654	ENSG00000101654	RNMT	36.0380902427832	31.198007487855	49.8953389805357	44.5242266838698	48.5309758065977	43.1450361946164	49.1479076339423	51.6141647193317	48.7750077373306	39.8049683314148
ENSG00000101665	ENSG00000101665	SMAD7	123.184155587067	76.2316530790197	147.086188429416	118.601462915925	131.208399964652	96.5969421468356	163.587942041459	139.228445807251	152.704315777092	160.184842254905
ENSG00000101695	ENSG00000101695	RNF125	47.2513809118506	4.29537784253077	41.0630448569291	16.9183407515968	37.8658121482688	14.5414751618892	50.9871224726345	36.4964064139653	53.6259281253757	33.7394493475801
ENSG00000101745	ENSG00000101745	ANKRD12	206.376401678097	295.974140602173	172.58587630241	203.928746706587	199.814977951634	240.613475000162	158.376833331831	145.451159453146	145.660513569794	130.064026391999
ENSG00000101751	ENSG00000101751	POLI	13.2226086502298	14.559070160999	14.5305483969012	15.87987482311	20.6581531365111	19.3753171799898	17.2341242292272	15.3849914067239	18.5065935352133	19.5750839932845
ENSG00000101752	ENSG00000101752	MIB1	9.91695648767235	12.7504900167755	42.7012929605013	50.1059810494861	46.6936997141965	51.134857712138	37.2611302505425	41.497483025084	41.8641074584718	40.8733267887947
ENSG00000101773	ENSG00000101773	RBBP8	9.78732306953284	13.4739220744649	17.985115050086	21.9808621529697	16.71473127965	24.3689556284407	11.6143011110009	10.3075624809316	13.3234183260692	14.0609758261621
ENSG00000101782	ENSG00000101782	RIOK3	57.2331541085927	57.0154890466452	106.16559992932	114.404329788291	92.0878626801092	99.513227000731	83.9567514328952	87.0798148852039	89.1771939829668	87.6398566812015
ENSG00000101811	ENSG00000101811	CSTF2	9.52805623325383	10.8514808653409	13.3908975422423	13.0673629334584	11.8750771825932	14.7811698074149	13.0788610751447	13.9724735852629	14.0876044145968	11.6830166790906
ENSG00000101843	ENSG00000101843	PSMD10	15.0698848587178	18.0405869386292	23.434070698924	27.4760776912121	25.2289375615092	28.8832047858404	23.7054356986998	28.2121802718833	21.8955927104229	22.8835488935579
ENSG00000101844	ENSG00000101844	ATG4A	11.1160656054628	17.5432273989678	14.1744075048203	19.211619677005	13.6227300509748	18.9358769965261	11.7845987812502	17.9809701056252	11.3631148815852	12.647985608337
ENSG00000101846	ENSG00000101846	STS	3.85659418965036	2.12508166946259	7.6214150905315	8.35099684158101	9.18638046200603	8.18956705545959	6.77784727592136	7.44435068067285	10.4992523467278	8.02992001837198
ENSG00000101849	ENSG00000101849	TBL1X	58.2702214537088	48.5603768724004	79.8824020937484	59.40890499218	69.8613031232556	68.9921088037986	79.2905952680649	65.0521721018796	90.5726642315825	71.6834061725911
ENSG00000101856	ENSG00000101856	PGRMC1	21.9080476655768	21.5221037162594	30.485660362126	32.9712932294546	31.0096355107716	31.3600494562721	28.8143658061782	37.0308726166803	29.37132618515	35.2213659174943
ENSG00000101868	ENSG00000101868	POLA1	6.22240407069638	4.47623585695311	7.05158966320204	6.75002853516393	10.2618591502409	7.79007597958352	10.6265746235551	9.54403933419596	9.83474270452987	6.89263520890299
ENSG00000101882	ENSG00000101882	NKAP	18.2783119576706	20.030025097275	11.9307198847105	10.7740840080501	13.0849907068574	15.6999992819299	16.5869930822799	17.2937992735631	12.9247125407504	12.3378170239364
ENSG00000101888	ENSG00000101888	NXT2	7.55114660662633	20.7082426513588	10.933525386884	23.3654833909521	16.4458616075913	32.8781155446012	12.7382657346462	17.5610323749206	9.73506625820018	16.0253768606994
ENSG00000101901	ENSG00000101901	ALG13	33.9639555525511	23.3758983640885	30.1651335592532	25.918378798482	34.5049412475348	30.0017797982934	33.4464624369586	22.9438705594071	31.4313060759637	28.3976570606803
ENSG00000101911	ENSG00000101911	PRPS2	13.4494671319739	7.6412511093442	19.6589772428663	14.4519841714407	21.4647621526873	19.2554698572269	22.9220664155531	27.6395379118315	18.1411132320044	18.2654833035929
ENSG00000101916	ENSG00000101916	TLR8	103.966001347885	140.97882224222	202.43048305879	191.813310874242	266.763526294253	353.110161966865	286.031966950691	343.089125985676	281.021127685519	302.65561202293
ENSG00000101928	ENSG00000101928	MOSPD1	2.78711848999942	2.84851372715198	4.4161470618033	4.54328843712957	5.42220505318405	5.1534348788014	3.40595340498561	3.5503826323209	3.25609724677003	3.54970713258504
ENSG00000101935	ENSG00000101935	AMMECR1	8.13449698825412	9.35940224635651	12.7142298472885	13.413518242954	12.7713094227889	10.18702243484	9.16201465941128	9.23863007550169	10.0008701150794	10.8214372779777
ENSG00000101940	ENSG00000101940	WDR13	86.1738147082379	89.0725721030064	45.3011214726919	38.7261252498187	52.3847744394393	43.5045781629049	55.3126832969662	52.7594494394353	58.7094268881902	57.5879671703845
ENSG00000101945	ENSG00000101945	SUV39H1	6.22240407069638	8.04818164179449	4.62983159705185	3.72116957707755	3.0920012286752	4.15470718911121	4.93863243722913	5.76459975785436	4.28608719217687	6.82370885681396
ENSG00000101966	ENSG00000101966	XIAP	50.9135249742917	91.2880827796802	64.2122028421883	94.1109747691125	72.8636811279112	81.6559759090703	52.4516824367783	70.1677771850087	47.7117923098138	63.1365385135514
ENSG00000101972	ENSG00000101972	STAG2	59.3721055078946	73.9709278987403	166.60270931545	194.10658979965	176.288881646496	205.73790407618	158.44495239993	173.930572826387	158.518775146324	159.598968262149
ENSG00000101974	ENSG00000101974	ATP11C	8.84748078802141	15.1016442042661	24.2888088399181	34.1828368126891	28.9483013583214	39.0702272206804	21.0828515768609	22.9820467167439	22.4936513884011	25.8129188573417
ENSG00000101986	ENSG00000101986	ABCD1	106.526261356141	337.074124379651	115.567719480256	179.870952696644	87.7859479271698	145.934090017531	82.6284296049508	139.075741177903	83.9275678096029	144.228391746295
ENSG00000101997	ENSG00000101997	CCDC22	56.6498037269649	30.9719349698271	30.877415343415	23.8414469415085	30.9648238987618	23.729769907039	37.158951648393	36.4964064139653	39.17284340757	41.8727588940857
ENSG00000102003	ENSG00000102003	SYP	7.68078002476584	5.60659844709279	6.4105360574564	4.15386371394703	3.4056825127437	2.91628485389537	4.15526315408244	3.5503826323209	4.11995978162738	3.72202301280761
ENSG00000102007	ENSG00000102007	PLP2	46.1819052121997	16.5485083196448	27.0310937089412	18.7789255401355	32.3539838710651	16.0994903578059	35.4559749459002	15.9958099241124	44.2563421703844	21.9185799643115
